@relation 'AT: Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R105-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R11-86'

@attribute '-0.425relationship=Husband-0.425marital status=Married-civ-spouse+0.326marital status=Never-married-0.273sex-0.232age...' numeric
@attribute '0.457education-num+0.248native country=United-States-0.228native country=Mexico+0.225Education=Bachelors+0.221occupation=Prof-specialty...' numeric
@attribute '-0.422race=Asian-Pac-Islander+0.419native country=United-States+0.387race=White-0.231native country=Philippines-0.166race=Black...' numeric
@attribute '0.353age+0.339relationship=Unmarried+0.339marital status=Divorced-0.333marital status=Never-married-0.318relationship=Own-child...' numeric
@attribute '0.44 race=White-0.429race=Black+0.291native country=Mexico-0.289native country=United-States+0.233relationship=Not-in-family...' numeric
@attribute '-0.569workclass=Private+0.331workclass=Self-emp-not-inc+0.306workclass=Local-gov+0.253occupation=Farming-fishing+0.23 occupation=Protective-serv...' numeric
@attribute '-0.386relationship=Wife+0.361relationship=Not-in-family+0.26 hours per week+0.246race=Asian-Pac-Islander-0.243occupation=Prof-specialty...' numeric
@attribute 0.352race=Black-0.28race=Asian-Pac-Islander-0.273relationship=Wife+0.238fnlwgt-0.231occupation=Adm-clerical... numeric
@attribute 0.409occupation=Prof-specialty-0.347Education=Some-college-0.262occupation=Exec-managerial-0.254occupation=Adm-clerical+0.215Education=Prof-school... numeric
@attribute -0.327occupation=Sales+0.308workclass=Local-gov+0.306occupation=Protective-serv+0.291Education=HS-grad-0.27workclass=Self-emp-inc... numeric
@attribute class {<=50K,>50K}

@data
1.910662,0.973164,-0.350269,3.234246,-0.715672,1.029492,-1.248486,-1.061212,-0.745284,1.170923,<=50K
-1.512271,-0.007502,0.796486,-1.167315,-0.238942,-1.208267,-0.226256,0.094712,-1.172304,-0.507988,<=50K
-1.586142,-1.783863,1.381122,-0.241988,-0.729168,-0.826849,0.544606,-0.008421,0.296532,1.25816,>50K
2.670093,-0.523285,-0.498837,0.342106,-2.379303,0.296885,0.992283,2.051593,0.922252,-0.258349,<=50K
2.241491,1.871713,0.640376,-2.033678,0.114856,-0.386383,-0.598929,-0.70248,-1.044849,0.175862,<=50K
0.177022,-2.196944,0.366785,1.411939,0.275273,-1.501464,-3.007935,-1.203255,0.810352,-0.336651,<=50K
-1.387032,-1.418952,0.777092,-0.104419,0.02273,-0.319646,-1.167299,0.272546,2.064124,-0.555746,<=50K
-2.976871,0.902945,0.121396,-0.559769,0.279882,-1.244687,0.099557,0.491829,0.085619,-0.564326,>50K
-3.06837,-2.711769,0.879588,1.945444,0.612324,4.000837,1.566288,-2.078595,1.540041,-3.06655,<=50K
1.760811,-1.186892,0.186278,3.949025,1.152727,-1.204431,-1.40277,-1.380529,1.795903,-2.804929,<=50K
-1.678741,-1.90136,1.128488,-0.295902,-0.387772,-0.400203,-0.108143,0.288423,0.426265,0.197441,<=50K
1.146389,-0.485316,1.493187,-0.335013,0.302969,-0.179191,2.169964,0.525442,0.762998,1.386215,<=50K
0.33949,0.636985,0.084365,1.837613,0.282768,-1.907033,-4.254564,-3.338623,2.071552,1.087389,<=50K
0.888331,-2.545723,-1.808045,0.357208,3.761458,0.03308,1.176261,0.38219,0.355879,1.07239,<=50K
1.573216,-1.848633,1.347132,-0.111536,0.863657,0.534041,1.149144,1.415147,0.586604,0.27906,<=50K
0.203714,2.026343,0.264386,0.173553,1.427878,-1.495921,1.912929,0.92446,-0.532904,-1.183343,>50K
2.095138,0.247752,1.328544,-1.35061,-0.164056,-0.18513,0.190223,-0.282765,-0.353225,-0.008268,<=50K
-2.593553,1.357732,-0.337203,-0.69758,0.557467,-0.899897,-1.436936,0.81157,1.723194,0.612255,>50K
1.10749,-0.924727,-0.929905,-1.440952,3.128469,-0.726057,3.017703,0.874515,-0.195328,2.860515,<=50K
-1.345216,2.59614,-1.260725,0.148957,0.512553,0.825928,-3.823168,-0.072064,-0.021112,1.15665,>50K
-2.14849,-3.154415,1.408737,0.308485,0.111532,0.193409,1.253888,0.320471,0.207581,-0.290706,<=50K
1.54101,0.560038,0.342208,3.274732,1.05286,-1.344615,0.247451,-1.476998,1.343267,0.508632,<=50K
3.888915,-1.38488,0.137866,-1.662386,-3.133535,1.246272,-1.295582,0.904314,1.439749,-1.733938,<=50K
-1.282633,-0.643869,0.660571,-0.337421,-0.342866,-0.761521,-0.706636,-0.334852,0.157781,-0.008076,<=50K
1.102803,0.176699,1.264751,-0.979325,0.484459,0.112966,1.58517,0.443789,-0.575771,0.37551,<=50K
3.458687,-0.314135,-0.201585,-1.698088,-3.164311,1.015619,-1.140489,0.629743,-0.165432,-1.465767,<=50K
-0.831207,3.506884,-0.802912,-0.948437,1.692937,2.36336,0.835753,0.982278,2.9944,-0.38756,>50K
2.940753,-2.738202,-0.484667,-3.12725,2.103181,1.072987,-0.286281,1.336637,-0.649226,0.944104,<=50K
-2.921248,1.536492,-0.394955,-0.955664,0.583361,-0.970213,-1.276823,1.161834,1.532909,0.635061,>50K
-1.500964,-0.659799,0.93398,-0.828344,-0.333922,-0.870834,-0.49299,-0.26772,-1.347199,-1.281206,>50K
-1.942833,0.6744,0.168376,-0.650868,-0.067146,-1.320574,-0.317571,0.056558,-1.403794,0.396086,>50K
-1.911271,2.847782,-1.309158,0.693641,0.563788,0.629019,-3.292785,-0.838641,0.519919,0.930952,>50K
-1.727926,-1.259606,1.093487,0.073253,-0.458621,-1.232994,0.246155,-0.259824,0.110985,-0.382891,<=50K
1.397328,-1.593432,1.739146,-0.817207,0.183716,2.142308,0.769956,-0.854582,1.674373,-2.00767,<=50K
-2.623865,0.100295,0.411156,0.386146,-0.231839,0.750198,-0.40558,-1.782279,-1.024616,-2.919031,<=50K
3.306798,0.378343,-0.23948,-1.513895,-2.86819,0.249274,-0.848858,0.450759,-1.020553,-2.399871,<=50K
0.912917,1.703389,0.45871,-1.440521,-0.145676,3.07044,-1.350496,-0.281606,0.489005,0.958015,<=50K
2.123553,-0.365187,1.198522,-0.58031,0.300296,0.162252,1.161832,0.703259,0.799284,0.68137,<=50K
1.423224,-0.451996,1.592579,-0.567193,0.221814,-0.156655,2.035199,0.198579,0.925795,1.41372,<=50K
2.660163,0.209589,1.369211,-0.850882,-0.490015,-0.121354,-0.218736,-1.375394,-0.163649,1.009697,<=50K
3.409085,-0.822819,1.534597,-1.788668,-0.223776,0.821995,-1.178553,-0.612707,1.151277,-1.008197,<=50K
-2.047863,0.433613,0.427126,-1.274585,0.099543,-1.477046,-0.085154,0.300371,-0.754638,-1.198044,>50K
-1.643859,0.212302,-1.600766,0.861002,-3.423449,1.455494,-0.693305,1.301999,-3.194849,-0.978515,<=50K
0.907448,2.255174,-0.796817,1.259065,1.560004,-1.423607,-0.956957,1.199482,1.349881,-0.689738,<=50K
0.753159,2.668986,-0.191181,-0.53695,1.517973,-0.616158,0.314143,1.44355,-0.1637,0.069,<=50K
-1.985306,0.469042,0.476495,-1.386304,0.062976,-1.468479,-0.031645,0.169408,-0.713422,-1.192208,>50K
-3.938981,1.092988,-0.170271,-0.088953,0.493872,2.417636,1.073918,-0.466155,0.074029,-2.084158,>50K
2.213978,1.889519,0.639435,-1.999721,0.116134,-0.400177,-0.574624,-0.77128,-0.996434,0.160557,<=50K
2.140136,-1.060365,1.853493,-2.169848,-0.491222,0.470147,0.373983,0.802083,0.52428,0.963291,<=50K
-0.296912,-4.258994,0.362065,0.458791,1.723613,0.972601,-1.534362,0.092784,0.037448,-0.948762,<=50K
-3.08499,1.358743,-0.361509,-1.149262,0.455677,-1.075203,-0.417222,1.264303,0.817687,-1.71569,>50K
1.507224,1.709115,0.526759,-3.044302,0.520741,0.018514,-1.015768,0.801639,0.932539,-0.135426,<=50K
-1.187252,-0.409468,0.751289,-0.271883,-0.562796,-0.716677,-0.856633,-0.888372,-1.811903,0.38392,>50K
1.972693,-1.815637,-6.846491,-2.621971,-1.629913,0.240222,4.065892,-2.144604,0.234973,4.038328,<=50K
0.941237,-0.735312,1.614435,0.338798,-0.249601,-0.465053,1.449523,-0.285285,0.395166,1.221178,<=50K
-0.848552,0.672047,0.223746,3.00454,1.259772,0.515611,2.122529,-0.724506,1.094273,-2.529809,>50K
-0.672168,0.971366,-0.033791,0.275811,0.083494,-2.232062,-2.666485,-2.063676,-0.777542,0.500873,>50K
1.125726,1.673508,0.043462,0.392955,-0.41299,1.866245,-0.975049,-0.767971,-1.722964,-0.731464,<=50K
2.33176,1.201116,0.959244,-2.156849,0.152361,0.334289,-1.166285,-0.747933,0.474007,-0.381035,<=50K
-1.038474,-2.090859,1.269133,-1.085303,-0.504264,-0.172943,-0.448905,0.930862,-0.139022,0.445101,<=50K
-2.276768,0.754993,0.102553,0.069202,-0.827931,0.690724,-0.100256,-0.869339,-2.117671,1.252907,<=50K
-1.737003,-0.501836,0.967292,-0.571875,-0.349927,-0.980824,-0.158551,-0.928327,-0.975039,-1.340819,<=50K
1.999781,-2.075022,1.853165,-1.358416,-0.332906,0.92477,0.052509,0.440245,1.038536,-0.142972,<=50K
2.358055,0.877185,-1.755853,2.303665,-1.939529,-0.731496,-0.231782,2.193424,-0.129734,-1.283497,<=50K
-1.287538,-1.127748,0.992417,-0.445434,-0.60235,-1.161939,-0.057382,0.230658,-0.69697,1.204652,<=50K
1.055546,-0.473813,1.460662,-0.201397,0.328158,-0.210536,2.182461,0.477299,0.828609,1.353723,<=50K
2.108013,1.502151,0.648282,-0.090793,0.670746,-0.624851,0.444023,-0.550544,-0.775319,0.978405,<=50K
2.485182,0.21058,-1.498369,-1.467621,-2.088821,0.674123,-1.625996,2.277695,0.720562,-1.763332,<=50K
-1.886943,-1.758137,1.265734,0.206063,-0.640283,-0.926929,0.568273,-0.121036,0.489146,1.155287,<=50K
1.667686,0.26108,1.047926,-0.818167,-0.823641,3.045901,-0.335846,-0.678618,1.04562,1.503129,<=50K
-1.924697,0.431452,0.488035,-1.503067,0.054252,-1.428091,-0.043918,0.357731,-0.862113,-1.150031,>50K
0.667819,1.464365,0.434928,0.653083,1.215744,-0.573006,1.022513,0.422051,0.228335,0.216686,<=50K
2.491142,-1.503676,0.097603,1.076923,0.719261,-0.160843,-0.667198,0.864431,0.193665,-0.665393,<=50K
-2.532851,-0.025332,0.411966,0.568518,-0.98132,1.693357,-0.506482,-0.698419,-0.414085,0.880053,<=50K
0.332998,2.457981,-0.2047,2.462204,0.965051,1.436986,0.513068,-0.293293,-1.581249,0.71357,<=50K
-1.301976,-2.309427,1.075105,0.10304,-0.291389,-1.000775,-0.818637,0.181457,1.12917,-0.245888,<=50K
-1.992094,2.648316,-1.101971,1.103833,0.092874,-0.256432,-1.963531,-2.214868,-1.909613,-0.47254,<=50K
-1.939845,-1.781743,1.227939,0.297649,-0.612179,-0.936082,0.532129,-0.034349,0.466958,1.147927,>50K
-3.153961,-0.468399,0.539804,1.089293,-0.313372,1.321305,1.22898,-0.867752,-0.120593,-0.878115,<=50K
-3.099969,0.336586,0.39622,-0.021604,-0.226035,0.706212,0.161362,-1.292283,-1.415507,-2.886862,>50K
-0.803023,2.409949,-0.536845,1.781395,1.07474,-1.453567,0.988671,1.26307,-0.892699,-0.282228,>50K
-2.196472,1.177533,-0.311296,-1.305912,0.52883,-0.705404,-1.745461,1.741709,1.115702,0.711227,>50K
-0.094517,0.773576,-1.161422,1.532506,-1.908454,2.05858,2.487817,1.777095,0.091272,-1.589652,>50K
-1.376003,-0.061864,0.591161,-1.163441,-0.120538,-0.512547,-1.250088,-0.038277,0.099967,-0.056467,<=50K
-0.447248,-0.536781,0.211,1.570678,-0.09846,1.557891,-2.335354,-3.519663,1.750111,-2.105896,<=50K
2.342948,-0.689475,0.311183,2.961025,0.641739,-0.684998,-1.440233,-1.204634,2.145427,-1.990731,<=50K
0.513668,1.625732,0.578358,-0.99087,0.984051,-0.507908,1.839339,1.468635,-1.544086,0.144106,>50K
-2.300449,-0.020717,-1.018675,0.749536,-2.686879,2.077246,0.828114,-0.854351,-0.738373,-2.204959,<=50K
-1.242932,-2.963993,1.078735,0.368513,-0.006454,-0.205556,-0.723212,0.588198,0.975799,-0.297955,<=50K
1.639958,1.477072,0.554479,-0.390392,0.896363,-0.895042,0.718983,0.251333,-0.757283,0.717312,<=50K
1.536471,1.97509,0.579129,-2.349081,0.458576,-0.512725,-0.102672,0.136183,-1.038674,-0.910293,<=50K
-1.955322,-1.728219,1.25448,0.296972,-0.630751,-0.956908,0.608142,-0.237763,0.580904,1.122719,>50K
2.754504,0.588908,1.490264,-2.293307,-0.212724,0.058702,-0.656991,-1.354261,-0.882239,-1.443523,<=50K
2.315582,-0.740425,1.566723,-1.623126,-0.530559,0.516691,0.12279,-0.22177,0.884226,0.287391,<=50K
-1.318112,-1.893512,1.161981,-0.241873,-0.647825,-1.316723,0.178937,0.506802,0.307803,1.129831,<=50K
0.426746,-0.084103,0.488507,0.724466,-0.503625,-1.647902,-2.437069,-2.515272,-0.503191,1.110641,<=50K
-1.583413,-1.731625,1.351419,0.039218,-0.714361,-0.92038,0.327599,-0.528142,0.739067,1.170934,<=50K
0.432666,3.427993,-0.835058,0.093,1.144418,1.285592,0.25324,0.639408,-0.112757,0.428886,<=50K
1.033347,2.844228,-0.240866,-0.010446,0.935888,1.903311,-0.146213,-0.004029,1.090762,1.220943,<=50K
-0.326733,-2.213511,-0.484059,0.280328,-3.378035,-1.049346,-0.397727,2.275837,0.125551,0.344071,<=50K
2.756657,-0.306459,1.363761,-1.000649,-0.386682,0.228069,-0.25962,-0.914559,1.055551,0.086928,<=50K
0.247096,1.841635,-4.739624,-0.246221,-0.743056,0.484454,3.178826,-0.508858,-1.476088,0.786883,<=50K
2.152178,-1.731486,1.531162,-0.415444,0.449007,0.58069,0.671935,1.073258,1.181514,0.278802,<=50K
0.586768,-1.304814,0.264579,3.046664,0.597075,2.270998,0.491728,-1.597255,2.955514,-2.165086,<=50K
-1.47195,-1.266648,1.20092,-0.314781,-0.540845,-1.152288,0.247293,-0.22021,-0.023329,-0.301014,>50K
-3.46333,1.217095,-0.052665,-0.539065,0.194237,0.278511,0.79987,-0.279126,-1.236164,-2.800015,>50K
1.190557,1.691728,0.692751,-1.916349,1.006857,-0.714378,1.309811,0.798172,-0.379992,-0.943485,<=50K
-1.675144,-1.803261,1.330176,-0.097139,-0.690892,-0.84835,0.512908,0.060513,0.299692,1.238027,>50K
2.563263,-0.532808,-0.745951,1.23181,-2.074473,-0.754075,0.7301,2.394365,0.767411,0.164805,<=50K
1.63107,-0.170755,1.341977,-1.988817,-0.166731,-0.362612,0.042298,0.26645,0.143242,0.557206,<=50K
2.94312,-1.437994,-1.861776,0.010926,4.509676,-0.297414,0.100205,1.301132,-1.031527,1.547467,<=50K
2.791429,1.018442,1.079112,-1.423172,-0.224011,-0.191877,-1.118187,-1.46952,-0.684513,0.686974,<=50K
-1.784183,-3.227237,1.249865,0.945768,0.190994,0.029812,-0.027542,-0.502221,1.186749,-0.479249,<=50K
-1.660577,-1.679269,1.356458,0.046299,-0.972239,-0.872133,0.410052,0.093605,0.720505,1.151406,>50K
1.710519,0.806893,0.656854,2.415437,0.696367,-1.255835,1.26183,-0.72086,-0.339032,1.484173,<=50K
1.783501,-1.339181,1.965129,-1.866096,-0.312578,0.694183,0.256959,-0.251078,1.116297,-0.18143,<=50K
-2.27635,0.654021,0.150147,-1.271738,0.233501,-1.348145,-0.176991,1.167801,-1.592356,-0.57335,>50K
3.182295,-0.333683,1.44822,-1.226654,-0.464687,0.262018,-0.669258,-1.219416,1.254234,0.138139,<=50K
-1.640785,-1.776735,1.361689,-0.161712,-0.71411,-0.845767,0.552423,-0.038172,0.336415,1.238536,<=50K
2.266543,-6.502032,-1.883145,-1.059423,5.734599,4.071563,-0.794226,1.373814,-1.919985,-0.941747,<=50K
-1.763878,-0.977838,0.877614,0.214457,-0.510001,-1.353206,0.13652,-0.360977,-0.174375,1.000095,>50K
-1.405584,-1.868323,1.09718,0.086451,-0.603911,-1.403598,0.016541,0.192282,0.625578,1.047733,<=50K
1.302822,1.318173,1.069422,-3.044103,0.175931,-0.33248,0.464333,0.077464,-0.480685,-1.317357,<=50K
0.197609,-0.390659,-1.362316,1.856153,-3.546842,0.207029,-2.777862,-0.102076,-0.38201,1.830982,<=50K
2.813296,1.355852,-0.901882,-0.395616,-1.45495,0.356718,-0.159052,0.338492,1.305851,-0.48497,<=50K
2.068044,-0.403319,0.608234,2.67013,0.113885,-1.87543,0.042856,-0.289301,0.324485,0.852821,<=50K
1.931541,0.610606,-1.524023,3.009581,-1.172671,-0.875393,-0.221217,1.571177,2.746109,-0.740197,<=50K
1.849597,0.283024,1.633702,-2.57421,-0.297622,0.245133,0.18057,-0.847743,-0.920053,-1.36728,<=50K
1.495203,-1.91595,1.463181,0.349726,-0.704277,0.220547,-0.210596,0.7347,1.292325,-0.829796,<=50K
0.299518,2.126385,0.158113,0.498131,-0.005489,1.612222,-0.174616,0.007591,-1.577212,2.119452,<=50K
-3.141546,1.926845,-0.762658,0.024727,0.266344,1.288666,-1.47977,0.625648,0.828124,1.059965,<=50K
0.984065,0.667825,0.372043,2.746379,0.385826,-1.654931,1.087973,-0.172995,-0.974377,-0.074103,<=50K
3.137763,0.403021,1.297657,-1.828623,-0.337422,0.514874,-1.086238,-1.788489,0.120239,-0.818179,<=50K
2.146101,-0.872616,1.645995,-1.286136,-0.384077,0.69472,0.080784,-0.51419,0.108157,-0.17206,<=50K
2.740784,0.187201,1.390499,-0.963927,-0.506968,-0.089878,-0.247277,-1.286558,-0.24615,1.04318,<=50K
-1.927013,0.980311,0.029403,-1.630056,0.351311,-1.09357,-0.956443,0.860116,0.555328,-0.010534,<=50K
0.926969,2.168184,-0.373833,3.417039,0.918577,1.500576,-0.811086,-2.006558,0.074615,0.841926,<=50K
3.274333,0.080954,-0.924813,1.68717,-3.002047,-0.575262,-0.447057,0.690485,-0.765454,0.05008,<=50K
-2.045209,-1.078933,-7.609205,-3.281243,-1.404652,-2.50444,3.841278,-3.400542,0.265709,-2.007086,>50K
1.392541,1.269266,-2.76482,1.720823,2.983806,-2.028186,-0.430365,-0.815962,-3.041537,1.278819,<=50K
0.180088,2.702531,-0.657388,2.194414,1.134854,-1.685588,-0.008882,0.409952,-0.683538,-0.216769,<=50K
1.087677,0.374306,0.554918,2.807993,1.267205,-1.535386,0.874381,-1.094195,1.880809,-1.13703,<=50K
1.550902,-0.548898,0.331541,3.39646,0.463621,-1.943992,-0.257706,-0.802249,1.692563,-0.132625,<=50K
-2.301761,-0.268179,0.598158,-0.287782,-0.138236,-0.901446,-0.032039,0.108132,-1.877461,-0.775242,>50K
-3.885122,1.447656,-0.245551,-0.371327,0.305613,0.934594,0.887032,-0.076613,-0.996093,-1.709824,>50K
-1.947364,-1.715358,1.29326,0.088864,-0.912457,-0.844438,0.735063,0.64518,0.330394,1.167306,<=50K
1.533249,0.669618,1.218262,-1.346546,0.569647,-0.150886,1.230429,0.028005,-0.923949,-1.016093,<=50K
1.604764,-0.122568,0.902123,1.637538,0.868683,-0.891151,1.492752,1.288126,0.165347,1.301015,<=50K
-1.827964,-1.091441,1.137962,-0.625331,-0.52945,-0.595042,0.152848,-0.31247,-0.946249,0.280416,>50K
-1.951557,-1.118403,0.988842,-0.099064,-0.68484,-0.64214,-0.269688,0.177747,-0.648135,0.185933,>50K
-1.810991,3.328504,-1.52784,0.084424,0.279754,0.571941,-3.066583,-1.511866,1.60077,-0.40593,>50K
0.965838,0.948228,0.601901,2.143395,1.03648,-1.405753,1.810737,-0.027909,-0.23857,0.371266,<=50K
-2.768192,1.181884,-0.097691,-0.64222,0.347872,-1.1566,-0.58897,0.644186,-0.145837,-0.05508,<=50K
0.922069,1.548685,0.580405,-1.118361,0.962164,-0.47866,1.216728,1.39047,-1.363032,0.126804,<=50K
-2.481943,0.656657,0.108279,-0.833309,0.270723,-1.113188,-0.581997,1.062756,-0.230144,-0.399016,>50K
0.606538,0.211703,1.008909,1.573566,0.818067,-1.213953,2.355488,0.315762,0.106564,-0.021584,<=50K
-1.056446,-1.810784,1.361971,-0.696842,-0.678467,-0.667388,0.023459,0.524958,0.445261,1.079099,<=50K
-1.385179,-1.902179,1.085029,0.070655,-0.595703,-1.387166,-0.031073,0.321485,0.548516,1.066962,<=50K
-2.672928,1.124929,-0.309247,-0.797574,0.605106,-1.312441,-0.978514,0.935977,1.01481,-0.565208,>50K
2.794203,0.625856,1.488328,-2.164695,-0.216423,0.007341,-0.796961,-1.706859,-0.600786,-1.490765,<=50K
0.585333,1.802738,-0.29878,2.423189,1.931636,-1.329086,-0.280006,-0.341419,2.535553,-0.406258,<=50K
2.739643,-0.313356,1.343585,-0.930292,-0.372767,0.214426,-0.309178,-0.932255,1.095094,0.07521,<=50K
0.388543,4.056625,-2.783427,0.102202,-1.121289,2.111678,0.475994,1.836543,1.767121,0.667389,>50K
0.356379,-0.719073,-8.281703,-2.512051,-1.145054,-2.959672,0.405009,-4.788123,0.560879,0.016521,>50K
-1.577647,-0.673943,-1.064871,0.509027,-3.617698,1.221179,-0.708705,2.066142,-2.14388,1.08198,>50K
-2.758895,-0.501496,0.765865,0.232637,-0.480874,0.648233,1.111692,-0.72381,-0.601777,-1.856232,<=50K
2.666007,-4.341773,-0.310247,-2.14692,2.891819,1.776649,-1.095095,0.344424,-0.071218,0.227475,<=50K
2.683477,-3.659725,-1.128896,-0.570086,3.854299,1.550578,-0.538398,1.02378,0.273189,-0.323963,<=50K
1.449997,1.671048,0.404731,1.835677,0.875516,-1.117935,0.650762,-1.240779,-1.355295,0.503463,<=50K
3.174923,-0.866769,0.920671,-0.673974,1.222084,-0.024878,-1.067363,0.011752,0.412944,-0.010409,<=50K
-1.854419,-0.499419,-7.142634,-2.967981,-0.652837,-2.037277,2.274515,-1.3518,-0.80687,0.972592,<=50K
-2.768506,0.49668,0.05344,0.031078,0.133509,1.616387,-0.366867,-0.265507,0.826997,-0.525349,<=50K
-2.530282,-2.406311,-1.092015,0.171736,2.065661,1.639552,1.921988,-1.63788,-0.241473,0.926956,<=50K
1.8705,0.814269,0.601439,-0.082794,0.964042,-0.345982,0.298003,0.890794,1.551969,0.895505,<=50K
1.1072,0.99925,-0.180577,3.87426,0.857369,1.557783,-0.410498,-1.399349,2.689674,0.832911,<=50K
-0.571909,1.862074,-0.647548,-0.351005,0.722998,-1.902453,-3.559787,-1.265528,0.970983,-0.258604,<=50K
1.992399,1.911165,-1.96695,4.018889,-2.797758,1.491207,-1.157462,-0.212393,-2.053472,0.468913,<=50K
2.794683,-0.405197,-0.670172,1.838505,-2.721665,-0.291997,-0.20985,0.791858,0.646754,-0.633157,<=50K
1.387723,0.347412,-2.787627,0.850253,4.181843,-0.824992,-1.471875,0.85506,-0.743405,-0.039508,<=50K
-1.337941,-2.097006,1.352569,-0.574235,-0.358058,-0.324404,-0.217388,0.337755,0.985546,-0.301898,<=50K
1.622637,-0.794138,1.969635,-1.620354,-0.873608,0.251546,0.957396,-0.134872,1.027296,1.011003,<=50K
-1.626132,0.67906,0.246218,-0.827908,-0.135926,-1.30342,-0.588978,-0.267155,-1.203612,0.424144,>50K
-2.69901,1.100159,-0.067174,-0.743249,0.327875,-1.10023,-0.548324,0.871448,-0.402133,0.09867,>50K
-1.458311,-0.636104,1.03085,-1.060442,-0.398864,-0.823465,-0.22192,-0.277075,-1.50947,-1.17612,<=50K
-1.935673,-1.760819,1.242779,0.281762,-0.622847,-0.941085,0.562292,-0.113349,0.506698,1.141235,>50K
-1.571605,0.414135,0.013317,1.773359,-0.048899,0.644908,-1.129708,-2.727138,-0.081949,-1.001663,<=50K
2.785867,0.411999,1.015053,-0.21079,-0.033052,-0.055628,-0.85438,-1.145849,-0.676118,-0.512698,<=50K
1.931321,1.940829,0.547891,-1.591032,0.187625,-0.502369,-0.513503,-0.979835,-0.761357,0.053537,<=50K
-1.457804,-1.068001,0.955215,-0.212359,-0.572072,-1.232157,0.020756,-0.004147,-0.49789,1.129183,>50K
3.239592,0.261909,1.254342,-1.920112,-0.308805,0.588514,-1.283962,-1.249116,-0.208845,-0.732839,<=50K
0.85663,1.712605,0.579128,-2.265821,-0.155584,2.634887,-0.317694,0.593231,0.124326,1.236365,<=50K
-2.344648,-0.947063,-2.759656,-0.359556,-2.384918,0.093854,2.417987,-2.090357,0.383327,-1.896079,>50K
0.991346,0.4126,1.234871,-1.004794,0.562737,-0.238473,1.852729,0.595008,0.010639,1.049962,<=50K
-3.577484,0.598298,0.27331,-0.00966,-0.152853,0.924546,1.172686,-0.563764,-2.485712,-2.320219,<=50K
0.552561,-0.284401,1.207417,1.647771,0.613266,-0.902593,2.588367,0.343309,0.553442,1.525451,<=50K
-2.33553,-0.054486,0.576056,0.31373,-1.062469,1.937189,-0.776219,-0.435928,-0.420159,1.366283,<=50K
-2.10782,-0.633885,0.526197,0.447199,-0.074936,-1.026991,-0.533873,-0.024581,1.813734,0.619558,<=50K
1.509776,0.256484,-1.181601,1.265692,-2.026057,-0.871057,0.723848,3.122802,-0.972277,-1.805229,<=50K
0.621003,0.916891,-1.956911,-1.831012,3.723236,-0.767086,0.943379,0.765459,-1.305587,0.618085,<=50K
3.268805,-0.434979,1.853328,-2.201319,-0.204837,0.248641,-0.935909,-1.467559,1.003295,-1.748988,<=50K
-3.61909,1.054871,-9.157713,-3.388773,-0.456036,0.073376,1.973471,-1.463537,3.805766,-1.666969,>50K
-2.467208,-0.205398,-8.402159,-2.278122,-1.420759,-0.220263,2.27956,-2.871294,-0.57572,1.398312,>50K
0.765504,2.561133,-0.644157,1.682661,1.226349,-1.735096,-0.409143,0.330005,0.39915,-0.400429,<=50K
1.841279,0.623335,1.281753,-1.590217,0.513387,-0.094868,0.982974,0.004081,-0.934458,-0.948568,<=50K
0.525833,-1.109163,-1.98841,-0.061679,2.104918,-1.315776,-4.237892,-3.408202,-1.096441,1.319385,<=50K
1.394235,-0.130095,1.027877,-0.072827,-0.436682,-0.156917,0.226957,0.280127,-0.803594,-0.026768,<=50K
1.408299,1.950059,0.473017,-1.369835,0.807769,-0.554796,1.01015,0.386281,-0.93391,0.656108,<=50K
-2.767489,1.200852,-0.091002,-0.664665,0.342876,-1.159256,-0.572122,0.607263,-0.117812,-0.076266,>50K
1.019416,0.448782,1.243947,-0.317243,0.094107,-0.514052,0.635554,-0.801371,-1.201856,-1.265038,<=50K
-2.361601,0.949568,-0.179559,-0.951853,0.50984,-1.217768,-1.019558,0.954511,0.698263,-0.133251,>50K
0.872342,-2.280839,-1.688101,1.72444,2.922508,-1.304623,0.759306,1.215457,-0.575794,0.796955,<=50K
-0.164436,1.316406,0.212575,2.718928,-0.122864,3.265908,1.092353,0.409029,-0.212298,4.45284,<=50K
2.666939,0.780273,-0.633901,-2.580373,-2.530101,0.009865,-0.797502,2.260832,-0.819419,-1.995523,<=50K
-1.065548,-0.683198,0.747833,-0.733769,-0.408174,-0.662078,-0.675606,-0.089081,-0.113196,0.092258,<=50K
1.15811,1.635806,0.50308,1.304866,1.119533,-1.091667,1.236428,-0.506381,-1.46851,-0.515763,>50K
1.796964,1.084695,-1.960018,4.930105,-3.090314,0.673764,0.060626,0.111193,-2.073474,0.646162,<=50K
0.950957,-1.558806,0.640506,3.442275,0.938202,0.750337,0.004714,-1.470882,2.633501,-2.851661,<=50K
1.051943,2.993766,-0.260865,-0.948551,1.605965,-0.340777,-0.214202,1.149142,1.833732,0.745357,<=50K
2.763061,0.906231,1.23699,-1.556931,-0.381183,0.16257,-0.783976,-1.892706,-1.333527,0.091561,<=50K
