@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R100-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
-15.588457,-1.732051,74.478185,-564807.911942,0,-5.196152,-148.956369,564658.955572,133.367912,5.196152,>50K
-12.124356,-6.928203,36.373067,-144640.098838,1.732051,0,-96.994845,144539.639892,84.87049,0,<=50K
-10.392305,-3.464102,67.549981,-294607.985961,0,-3.464102,-103.923048,294504.062913,96.994845,-1.732051,<=50K
-8.660254,1.732051,72.746134,-360089.898792,1.732051,0,-114.315353,359979.04754,107.38715,1.732051,<=50K
-15.588457,0,15.588457,-207442.52907,0,-3.464102,-95.262794,207348.998326,84.87049,3.464102,<=50K
-6.928203,-3.464102,41.569219,-581421.743288,-1.732051,-1.732051,-74.478185,581343.801002,64.08588,-3.464102,<=50K
-10.392305,0,74.478185,-368142.202996,1.732051,-3.464102,-110.851252,368027.887643,100.458947,0,<=50K
-12.124356,3767.210506,79.674337,-76665.764895,-1.732051,-1.732051,-109.119201,72782.506985,98.726896,-1.732051,<=50K
-3488.350326,1.732051,71.014083,-228287.760539,0,-3469.297768,-112.583302,228175.177237,-3374.034973,3472.761869,<=50K
-12.124356,0,64.08588,-409505.308332,0,-1.732051,-116.047404,409382.332725,105.655099,1.732051,<=50K
-12.124356,-5.196152,71.014083,-277048.454874,0,-1.732051,-142.028166,276902.962606,128.17176,0,<=50K
-15.588457,0,74.478185,-231841.928796,0,-3.464102,-107.38715,231731.077545,93.530744,1.732051,<=50K
-19.052559,1.732051,72.746134,-393142.624353,0,0,-128.17176,393016.184644,112.583302,1.732051,>50K
-13.856406,0,74.478185,-301780.408355,-1.732051,0,-126.439709,301648.772494,116.047404,0,<=50K
-13.856406,0,124.707658,-86152.207168,0,-3.464102,-180.133284,85970.341834,168.008928,3.464102,<=50K
-20.78461,1.732051,83.138439,-349905.440043,0,1.732051,-131.635861,349775.536233,114.315353,0,<=50K
-24.248711,0,25.980762,-281295.443454,1.732051,0,-133.367912,281162.075542,110.851252,1.732051,>50K
-15.588457,0,72.746134,-316726.274774,-1.732051,-5.196152,-121.243557,316601.567116,109.119201,0,<=50K
-15.588457,0,74.478185,-664456.259003,0,-3.464102,-107.38715,664345.407751,93.530744,1.732051,<=50K
-15.588457,-1.732051,74.478185,-122106.117832,1.732051,-6.928203,-126.439709,121981.410174,110.851252,1.732051,<=50K
-13.856406,-5.196152,107.38715,-320240.605862,1.732051,-1.732051,-180.133284,320057.008477,168.008928,0,<=50K
-19.052559,1.732051,74.478185,-306191.941762,0,-3.464102,-110.851252,306079.35846,93.530744,3.464102,<=50K
-13.856406,-3.464102,72.746134,-194937.122239,-1.732051,-1.732051,-131.635861,194805.486378,117.779455,-1.732051,<=50K
-15.588457,0,69.282032,-237850.413048,0,-3.464102,-117.779455,237730.901542,98.726896,-1.732051,<=50K
-17.320508,-3.464102,81.406388,-65554.658965,0,-3.464102,-126.439709,65428.219256,114.315353,1.732051,<=50K
-13.856406,-1.732051,45.033321,-511187.083041,0,0,-88.334591,511091.820247,76.210236,0,<=50K
-12.124356,0,74.478185,-707986.159899,1.732051,-3.464102,-136.832014,707851.059936,124.707658,3.464102,>50K
-6.928203,0,72.746134,-442831.69792,3.464102,-3.464102,-128.17176,442706.990262,119.511506,3.464102,<=50K
-6.928203,1.732051,90.066642,-308007.131008,0,-1.732051,-169.740979,307832.193877,166.276878,1.732051,<=50K
-13.856406,3966.396349,38.105118,-314803.698377,1.732051,-3.464102,-143.760217,310693.541811,129.903811,5.196152,<=50K
-22.51666,1.732051,72.746134,-416234.325719,1.732051,-3.464102,-122.975607,416113.082163,102.190998,0,>50K
-17.320508,1.732051,83.138439,-710258.610558,1.732051,-3.464102,-138.564065,710123.510595,119.511506,3.464102,<=50K
-13.856406,-1.732051,74.478185,-312990.241182,1.732051,-3.464102,-135.099963,312855.141219,122.975607,3.464102,<=50K
-12.124356,-1.732051,69.282032,-340098.568371,-1.732051,-1.732051,-110.851252,339982.520967,98.726896,-1.732051,<=50K
-19.052559,1.732051,64.08588,-275771.933429,1.732051,0,-110.851252,275654.153974,96.994845,1.732051,<=50K
-5.196152,-1.732051,71.014083,-389901.957292,1.732051,-3.464102,-150.68842,389756.465024,148.956369,-3.464102,<=50K
-13.856406,0,64.08588,-308589.10008,-1.732051,-1.732051,-91.798693,308493.837285,84.87049,0,<=50K
-12.124356,-1.732051,74.478185,-472325.059072,1.732051,-1.732051,-117.779455,472205.547566,109.119201,1.732051,<=50K
-13.856406,0,76.210236,-601929.22485,1.732051,-6.928203,-128.17176,601801.05309,114.315353,1.732051,<=50K
-19.052559,1.732051,96.994845,-253608.611295,0,-3.464102,-133.367912,253471.779281,116.047404,3.464102,<=50K
-12.124356,-1.732051,96.994845,-130248.488678,0,-1.732051,-150.68842,130097.800258,138.564065,0,<=50K
-12.124356,0,74.478185,-231050.381577,3.464102,-6.928203,-110.851252,230937.798275,96.994845,1.732051,<=50K
-12.124356,-3.464102,62.353829,-146877.908482,3.464102,1.732051,-166.276878,146704.703401,155.884573,3.464102,>50K
-12.124356,-3.464102,36.373067,-167144.634981,0,0,-64.08588,167075.352949,53.693575,-1.732051,<=50K
-8.660254,-1.732051,74.478185,-637503.816386,0,-3.464102,-171.47303,637335.807458,161.080725,3.464102,<=50K
-15.588457,-3.464102,65.817931,-62490.661086,1.732051,-1.732051,-147.224319,62334.776514,135.099963,1.732051,<=50K
-24.248711,-1.732051,29.444864,-301797.728863,0,-1.732051,-76.210236,301721.518628,55.425626,-3.464102,<=50K
-3.464102,-1.732051,69.282032,-396288.028619,1.732051,-1.732051,-114.315353,396175.445317,109.119201,-3.464102,<=50K
-10.392305,-3.464102,64.08588,-420775.762937,0,-1.732051,-98.726896,420671.839888,86.60254,0,<=50K
-15.588457,-3.464102,100.458947,-150251.943455,3.464102,-3.464102,-180.133284,150071.810171,164.544827,6.928203,>50K
-12.124356,-3.464102,71.014083,-288530.219677,1.732051,-1.732051,-126.439709,288403.779968,121.243557,1.732051,<=50K
-2412.746775,0,74.478185,-210736.889706,1.732051,-2386.766013,-148.956369,210579.273083,-2258.594253,2390.230114,<=50K
-15.588457,-1.732051,36.373067,-349231.672279,-1.732051,-1.732051,-64.08588,349167.586399,60.621778,-1.732051,<=50K
-15.588457,0,76.210236,-51800.443502,0,-1.732051,-129.903811,51672.271742,116.047404,3.464102,<=50K
-12.124356,0,74.478185,-291268.592004,-1.732051,-3.464102,-114.315353,291149.080498,105.655099,0,<=50K
-17.320508,1.732051,105.655099,-281338.744724,1.732051,-5.196152,-150.68842,281186.324253,133.367912,3.464102,<=50K
-15.588457,-1.732051,69.282032,-280902.267921,0,-3.464102,-100.458947,280794.880771,90.066642,3.464102,<=50K
-13.856406,-1.732051,88.334591,-240999.281416,-1.732051,-3.464102,-131.635861,240864.181453,117.779455,0,<=50K
-3219.882451,1.732051,72.746134,-333286.412545,0,-3200.829892,-142.028166,333146.116429,-3074.390183,3202.561943,>50K
-12.124356,-1.732051,69.282032,-641939.598504,3.464102,-5.196152,-135.099963,641797.570338,122.975607,0,<=50K
-19.052559,0,71.014083,-261673.039855,3.464102,-5.196152,-136.832014,261536.207841,116.047404,5.196152,<=50K
-20.78461,34731.082793,62.353829,-97739.627071,0,0,-180.133284,62830.143045,162.812776,3.464102,>50K
-20.78461,0,93.530744,-471060.661982,0,-1.732051,-145.492268,470911.705613,126.439709,0,<=50K
-17.320508,0,67.549981,-315983.224977,1.732051,-3.464102,-126.439709,315853.321167,107.38715,1.732051,<=50K
-13.856406,0,93.530744,-406697.653973,0,-5.196152,-199.185843,406500.200181,187.061487,3.464102,<=50K
-12.124356,-3.464102,67.549981,-315545.016123,1.732051,-3.464102,-136.832014,315399.523855,122.975607,0,<=50K
-3282.23628,0,72.746134,-373518.488703,0,-3271.843975,-174.937132,373341.819521,-3105.567098,3271.843975,>50K
-6.928203,1.732051,72.746134,-167170.615743,3.464102,-3.464102,-171.47303,166999.142713,166.276878,5.196152,<=50K
-22.51666,1.732051,69.282032,-356090.593477,0,-1.732051,-117.779455,355969.349921,96.994845,0,<=50K
-12.124356,-1.732051,72.746134,-325847.254326,1.732051,-1.732051,-148.956369,325696.565906,138.564065,1.732051,>50K
-19.052559,1.732051,105.655099,-210056.193739,1.732051,0,-157.616623,209898.577115,140.296115,3.464102,>50K
-5.196152,-3.464102,38.105118,-220474.479346,-1.732051,-1.732051,-65.817931,220405.197314,57.157677,-1.732051,<=50K
-3.464102,1581.362387,74.478185,-199676.013249,1.732051,-5.196152,-110.851252,197978.603458,105.655099,3.464102,<=50K
-12.124356,0,39.837169,-591057.14193,1.732051,-5.196152,-71.014083,590982.663746,58.889727,3.464102,<=50K
-22.51666,1.732051,69.282032,-289136.43746,1.732051,0,-135.099963,288994.409294,119.511506,5.196152,>50K
-13.856406,0,45.033321,-113963.746986,0,-1.732051,-159.348674,113802.666261,147.224319,3.464102,<=50K
-3072.658133,0,71.014083,-251597.700307,0,-3053.605574,-121.243557,251474.7247,-2951.414576,3051.873523,<=50K
-8.660254,11118.034134,174.937132,-188790.073923,0,0,-297.912739,177374.127051,292.716586,3.464102,>50K
-6.928203,1.732051,20.78461,-494289.195362,3.464102,-3.464102,-95.262794,494193.932568,90.066642,5.196152,<=50K
-6.928203,-3.464102,60.621778,-306763.518529,0,-1.732051,-100.458947,306654.399328,91.798693,3.464102,<=50K
-20.78461,1.732051,81.406388,-416630.965354,0,-1.732051,-145.492268,416488.937188,129.903811,3.464102,>50K
-3443.317005,1.732051,74.478185,-378501.598876,0,-3427.728548,-135.099963,378368.230964,-3306.484992,3427.728548,>50K
-15.588457,0,76.210236,-666271.448249,0,-1.732051,-109.119201,666164.061099,95.262794,3.464102,<=50K
-13.856406,-1.732051,69.282032,-328398.565166,0,-3.464102,-155.884573,328239.216492,143.760217,1.732051,<=50K
-13.856406,0,83.138439,-337476.243448,-1.732051,0,-168.008928,337308.23452,155.884573,1.732051,<=50K
-17.320508,1.732051,65.817931,-337148.885846,0,-1.732051,-100.458947,337048.426899,84.87049,1.732051,<=50K
-19.052559,-1.732051,72.746134,-307785.428505,0,-3.464102,-159.348674,307622.615729,142.028166,3.464102,<=50K
-25.980762,-1.732051,105.655099,-89488.137024,0,0,-187.061487,89301.075537,164.544827,1.732051,<=50K
-12.124356,0,74.478185,-435531.103766,1.732051,-3.464102,-126.439709,435406.396108,114.315353,3.464102,<=50K
-13.856406,0,84.87049,-312657.687427,1.732051,-3.464102,-145.492268,312512.195159,131.635861,5.196152,<=50K
-15.588457,0,74.478185,-678572.473084,3.464102,-5.196152,-136.832014,678437.373121,119.511506,5.196152,<=50K
-15.588457,0,13.856406,-294642.626977,0,-1.732051,-48.497423,294590.665453,36.373067,0,<=50K
-19.052559,23471.020493,91.798693,-327260.607785,1.732051,-1.732051,-147.224319,303640.630922,128.17176,1.732051,>50K
-19.052559,8054.036255,72.746134,-486425.684696,1.732051,0,-128.17176,478243.476681,112.583302,0,<=50K
-22.51666,-1.732051,84.87049,-183323.721575,1.732051,-3.464102,-178.401233,183140.124189,157.616623,3.464102,>50K
-15.588457,-3.464102,114.315353,-430442.338494,1.732051,-3.464102,-181.865335,430255.277007,168.008928,1.732051,>50K
-24.248711,1.732051,76.210236,-291803.795704,0,-3.464102,-124.707658,291682.552147,103.923048,-3.464102,<=50K
-15.588457,-1.732051,114.315353,-208253.128848,1.732051,0,-168.008928,208078.191716,155.884573,0,<=50K
-10.392305,0,105.655099,-198728.581457,1.732051,-5.196152,-204.381995,198520.73536,193.98969,1.732051,<=50K
-13.856406,-1.732051,81.406388,-290075.208998,1.732051,-3.464102,-136.832014,289938.376984,124.707658,3.464102,<=50K
-25.980762,0,69.282032,-459513.079248,3.464102,-1.732051,-133.367912,459381.443387,107.38715,1.732051,>50K
-13.856406,0,83.138439,-367650.300567,0,-5.196152,-129.903811,367520.396756,121.243557,1.732051,<=50K
-20.78461,1.732051,72.746134,-77452.115962,0,-1.732051,-147.224319,77304.891643,131.635861,3.464102,<=50K
-19.052559,0,65.817931,-151251.336771,3.464102,0,-138.564065,151109.308605,122.975607,0,<=50K
-2591.148008,1.732051,109.119201,-195340.690078,0,-2575.559551,-148.956369,195193.465759,-2440.459588,2575.559551,>50K
-13.856406,0,72.746134,-558179.353501,-1.732051,-1.732051,-119.511506,558054.645843,107.38715,1.732051,<=50K
-13.856406,0,76.210236,-113309.03178,0,-5.196152,-135.099963,113175.663868,122.975607,3.464102,<=50K
-15.588457,0,116.047404,-199594.606861,-1.732051,0,-219.970453,199372.904358,206.114046,3.464102,<=50K
-24.248711,-1.732051,74.478185,-281085.865306,0,-1.732051,-155.884573,280928.248683,131.635861,1.732051,>50K
-12.124356,-1.732051,45.033321,-710045.568309,0,-3.464102,-116.047404,709922.592701,105.655099,0,<=50K
-22.51666,1.732051,88.334591,-353544.47879,1.732051,3.464102,-181.865335,353359.149354,164.544827,1.732051,>50K
-19.052559,1.732051,74.478185,-490759.275817,0,-5.196152,-129.903811,490629.372006,112.583302,0,<=50K
-12.124356,-1.732051,74.478185,-754612.967638,1.732051,-5.196152,-135.099963,754474.403574,124.707658,1.732051,<=50K
-22.51666,0,64.08588,-198778.810931,1.732051,-3.464102,-122.975607,198655.835323,98.726896,0,<=50K
-12.124356,0,39.837169,-281222.69732,1.732051,-3.464102,-74.478185,281141.290932,62.353829,1.732051,<=50K
-15.588457,-1.732051,71.014083,-339478.494182,-1.732051,-1.732051,-100.458947,339374.571133,88.334591,1.732051,<=50K
-15.588457,0,76.210236,-137824.478911,1.732051,-5.196152,-143.760217,137684.182795,128.17176,3.464102,>50K
-13.856406,-1.732051,69.282032,-684371.379188,3.464102,-3.464102,-145.492268,684222.422819,129.903811,1.732051,<=50K
-1105.048415,-1.732051,72.746134,-276592.925511,1.732051,-1084.263806,-152.420471,276433.576837,-949.163843,1085.995856,<=50K
-10.392305,-1.732051,90.066642,-276414.524278,1.732051,-3.464102,-121.243557,276288.084569,112.583302,0,<=50K
-15.588457,0,71.014083,-232034.186436,0,-3.464102,-152.420471,231878.301863,140.296115,-1.732051,<=50K
-10.392305,-3.464102,74.478185,-341120.478347,0,-1.732051,-161.080725,340954.20147,148.956369,1.732051,<=50K
-3289.164484,1.732051,72.746134,-230217.265139,1.732051,-3266.647823,-131.635861,230082.165176,-3152.33247,3271.843975,>50K
-19.052559,1.732051,72.746134,-329628.321239,-1.732051,0,-105.655099,329519.202038,91.798693,0,<=50K
-12.124356,0,90.066642,-178195.119133,1.732051,-3.464102,-176.669182,178020.182002,164.544827,3.464102,<=50K
-12.124356,-3.464102,45.033321,-222610.097992,0,-3.464102,-96.994845,222513.103147,83.138439,-1.732051,<=50K
-20.78461,1.732051,34.641016,-503517.562065,3.464102,-1.732051,-86.60254,503425.763372,64.08588,1.732051,<=50K
-15.588457,0,74.478185,-491512.717918,-1.732051,-3.464102,-103.923048,491407.062819,95.262794,1.732051,<=50K
-22.51666,0,69.282032,-292962.537694,3.464102,1.732051,-129.903811,292827.437731,116.047404,5.196152,>50K
-13.856406,-1.732051,72.746134,-296973.967364,0,-3.464102,-155.884573,296819.814842,142.028166,1.732051,>50K
-25.980762,-1.732051,88.334591,-552863.689573,0,0,-143.760217,552719.929356,121.243557,1.732051,>50K
-19.052559,0,57.157677,-351961.384352,0,-3.464102,-90.066642,351867.853608,72.746134,1.732051,<=50K
-17.320508,0,81.406388,-367172.254544,-1.732051,-3.464102,-112.583302,367056.20714,98.726896,1.732051,<=50K
-3436.388802,1.732051,100.458947,-373099.332408,0,-3424.264447,-138.564065,372959.036292,-3296.092687,3420.800345,<=50K
-12.124356,-1.732051,65.817931,-288717.281164,0,-5.196152,-105.655099,288611.626065,91.798693,0,<=50K
-13.856406,0,76.210236,-271247.816719,1.732051,-5.196152,-138.564065,271112.716756,124.707658,5.196152,>50K
-20.78461,1.732051,72.746134,-243521.147392,0,-1.732051,-128.17176,243396.439734,112.583302,3.464102,>50K
-15.588457,-1.732051,72.746134,-558123.927875,0,-1.732051,-112.583302,558002.684319,100.458947,1.732051,<=50K
-15.588457,0,74.478185,-728051.968504,0,-3.464102,-180.133284,727871.83522,169.740979,3.464102,<=50K
-12.124356,-1.732051,116.047404,-213837.260652,-3.464102,0,-168.008928,213674.447876,154.152522,1.732051,<=50K
-24.248711,-1.732051,60.621778,-262623.935748,1.732051,0,-138.564065,262485.371684,114.315353,1.732051,>50K
-19.052559,0,86.60254,-604477.071588,0,-1.732051,-150.68842,604326.383167,129.903811,1.732051,>50K
-3280.50423,-1.732051,79.674337,-291466.045796,0,-3270.111925,-157.616623,291308.429173,-3122.887606,3268.379874,>50K
-19.052559,0,90.066642,-349430.858122,0,-3.464102,-168.008928,349262.849194,147.224319,3.464102,>50K
-12.124356,0,72.746134,-886027.12651,0,0,-122.975607,885904.150903,114.315353,0,<=50K
-6.928203,1.732051,71.014083,-204449.545275,1.732051,-3.464102,-136.832014,204314.445312,129.903811,5.196152,<=50K
-13.856406,-1.732051,72.746134,-336012.660516,3.464102,-3.464102,-131.635861,335884.488756,119.511506,5.196152,>50K
-13.856406,0,74.478185,-56724.663948,0,-5.196152,-103.923048,56620.740899,95.262794,1.732051,<=50K
-13.856406,0,71.014083,-387264.043912,1.732051,-1.732051,-138.564065,387127.211898,122.975607,3.464102,<=50K
-12.124356,-3.464102,91.798693,-675437.461123,0,-3.464102,-150.68842,675283.308601,138.564065,-1.732051,<=50K
-12.124356,0,96.994845,-177313.505272,0,-3.464102,-138.564065,177174.941208,128.17176,1.732051,<=50K
-13.856406,-1.732051,64.08588,-186408.504063,1.732051,-6.928203,-129.903811,186276.868202,114.315353,0,<=50K
-17.320508,0,55.425626,-59478.624732,-1.732051,-3.464102,-86.60254,59388.55809,72.746134,1.732051,<=50K
-13.856406,0,98.726896,-68409.078696,0,-5.196152,-126.439709,68277.442834,114.315353,3.464102,<=50K
-10.392305,1.732051,72.746134,-478482.499693,-1.732051,0,-128.17176,478354.327933,119.511506,5.196152,<=50K
-20.78461,16257.02888,81.406388,-683649.114001,0,-3.464102,-213.042249,667179.042872,192.25764,5.196152,>50K
-12.124356,0,74.478185,-408228.786887,1.732051,-3.464102,-147.224319,408083.294619,135.099963,3.464102,>50K
-15.588457,0,74.478185,-213636.342758,0,-1.732051,-135.099963,213502.974846,122.975607,0,>50K
-13.856406,0,76.210236,-66909.122696,0,-5.196152,-169.740979,66741.113768,157.616623,3.464102,>50K
-12.124356,0,74.478185,-375700.872721,0,-1.732051,-109.119201,375588.289418,98.726896,0,<=50K
-13.856406,0,46.765372,-669829.080608,0,-3.464102,-79.674337,669744.210118,67.549981,3.464102,<=50K
-15.588457,0,57.157677,-432371.843093,1.732051,-5.196152,-133.367912,432240.207232,117.779455,6.928203,<=50K
-19.052559,0,69.282032,-81936.395503,1.732051,0,-116.047404,81816.883997,96.994845,5.196152,>50K
-17.320508,0,102.190998,-281974.407371,0,-1.732051,-171.47303,281802.934341,155.884573,5.196152,>50K
-15.588457,-1.732051,71.014083,-253818.189443,1.732051,0,-145.492268,253667.501022,135.099963,-1.732051,<=50K
-12.124356,-3.464102,77.942286,-330464.901779,1.732051,-3.464102,-124.707658,330336.73002,114.315353,0,<=50K
-12.124356,0,72.746134,-322739.955178,1.732051,-1.732051,-103.923048,322634.300078,91.798693,3.464102,<=50K
-12.124356,0,74.478185,-370085.564002,1.732051,-3.464102,-162.812776,369924.483277,150.68842,3.464102,>50K
-17.320508,0,76.210236,-281214.037066,-1.732051,-1.732051,-135.099963,281078.937103,121.243557,-1.732051,<=50K
-20.78461,1.732051,74.478185,-200872.860357,1.732051,-1.732051,-143.760217,200729.10014,122.975607,3.464102,<=50K
-15.588457,-1.732051,90.066642,-680268.150825,0,-6.928203,-192.25764,680074.161135,178.401233,3.464102,>50K
-19.052559,1.732051,72.746134,-248642.82163,0,-3.464102,-133.367912,248504.257565,116.047404,3.464102,<=50K
-20.78461,0,79.674337,-213870.169617,-1.732051,-1.732051,-162.812776,213707.356841,142.028166,3.464102,>50K
-20.78461,1.732051,74.478185,-440521.142143,0,1.732051,-157.616623,440365.25757,140.296115,0,>50K
-12.124356,-1.732051,62.353829,-412830.845882,1.732051,-1.732051,-124.707658,412702.674123,114.315353,1.732051,>50K
-20.78461,1.732051,84.87049,-487908.320187,0,-1.732051,-161.080725,487748.971513,142.028166,1.732051,>50K
-13.856406,-1.732051,74.478185,-130243.292526,1.732051,-3.464102,-119.511506,130123.78102,107.38715,3.464102,>50K
-17.320508,0,74.478185,-437999.276167,-1.732051,-1.732051,-100.458947,437897.08517,88.334591,-3.464102,<=50K
-13.856406,-3.464102,34.641016,-345195.993898,0,-3.464102,-135.099963,345057.429833,124.707658,0,<=50K
-19.052559,1.732051,74.478185,-252539.935947,0,-3.464102,-142.028166,252399.639831,124.707658,3.464102,<=50K
-20.78461,1.732051,107.38715,-246765.278554,1.732051,1.732051,-148.956369,246612.858083,133.367912,3.464102,<=50K
-22.51666,0,79.674337,-172177.974628,1.732051,0,-161.080725,172018.625954,140.296115,0,<=50K
-12.124356,-3.464102,86.60254,-182164.979584,0,-3.464102,-147.224319,182016.023215,135.099963,-1.732051,<=50K
-6.928203,1823.8495,55.425626,-319132.093345,-3.464102,-1.732051,-100.458947,317199.124644,91.798693,0,<=50K
-15.588457,0,39.837169,-263067.340755,0,-5.196152,-65.817931,263003.254875,55.425626,0,<=50K
-17.320508,-1.732051,31.176915,-514971.614056,0,-5.196152,-131.635861,514845.174347,119.511506,0,<=50K
-13.856406,-3.464102,71.014083,-258148.316462,1.732051,-1.732051,-143.760217,257999.360092,129.903811,1.732051,<=50K
-12.124356,-1.732051,72.746134,-247835.685953,-1.732051,-1.732051,-142.028166,247690.193686,129.903811,-1.732051,<=50K
-13.856406,-1.732051,88.334591,-318505.090953,0,-3.464102,-155.884573,318349.20638,147.224319,0,<=50K
-3446.781107,1.732051,72.746134,-431095.321648,0,-3422.532396,-162.812776,430932.508872,-3280.50423,3425.996497,>50K
-20.78461,1.732051,72.746134,-343782.640439,0,-1.732051,-122.975607,343656.20073,103.923048,1.732051,<=50K
-15.588457,0,76.210236,-279050.705607,-1.732051,-1.732051,-103.923048,278943.318457,91.798693,1.732051,<=50K
-20.78461,1.732051,76.210236,-194911.141477,0,-1.732051,-131.635861,194781.237667,112.583302,1.732051,>50K
-15.588457,0,100.458947,-270220.71059,1.732051,-5.196152,-183.597386,270038.845256,168.008928,6.928203,<=50K
-3309.949093,0,100.458947,-255624.718435,0,-3297.824738,-142.028166,255486.15437,-3162.724775,3297.824738,>50K
-17.320508,0,74.478185,-651969.904731,0,-5.196152,-110.851252,651860.78553,98.726896,-1.732051,<=50K
-15.588457,0,55.425626,-262942.633097,1.732051,-3.464102,-88.334591,262849.102353,72.746134,3.464102,<=50K
-12.124356,0,90.066642,-758911.917743,0,-3.464102,-121.243557,758788.942135,114.315353,0,<=50K
-17.320508,0,72.746134,-283935.088885,-1.732051,-3.464102,-103.923048,283827.701735,90.066642,1.732051,<=50K
-13.856406,-1.732051,79.674337,-372271.412122,1.732051,-3.464102,-138.564065,372131.116006,124.707658,0,<=50K
-15.588457,0,74.478185,-178139.693508,1.732051,-6.928203,-121.243557,178023.646104,103.923048,3.464102,<=50K
-13.856406,0,55.425626,-155995.423933,1.732051,-3.464102,-128.17176,155867.252173,114.315353,5.196152,<=50K
-19.052559,0,72.746134,-133593.078788,3.464102,-1.732051,-143.760217,133451.050622,126.439709,3.464102,>50K
-6.928203,1.732051,74.478185,-274694.597826,0,-3.464102,-140.296115,274556.033762,135.099963,3.464102,<=50K
-15.588457,-1.732051,69.282032,-48836.90457,0,-3.464102,-131.635861,48703.536658,117.779455,0,<=50K
-20.78461,0,72.746134,-800704.571679,0,-5.196152,-124.707658,800581.596071,105.655099,0,<=50K
-12.124356,0,74.478185,-251114.458132,0,-1.732051,-126.439709,250984.554322,116.047404,0,<=50K
-5.196152,0,60.621778,-201319.729465,1.732051,-5.196152,-100.458947,201222.73462,93.530744,3.464102,<=50K
-6.928203,0,29.444864,-324454.685477,-1.732051,-1.732051,-55.425626,324397.5278,48.497423,0,<=50K
-13.856406,-1.732051,72.746134,-328978.802186,3.464102,0,-145.492268,328821.185563,133.367912,3.464102,<=50K
-19.052559,1.732051,72.746134,-320959.406947,0,0,-136.832014,320824.306984,121.243557,1.732051,<=50K
-13.856406,-1.732051,65.817931,-109903.819893,1.732051,-5.196152,-93.530744,109808.557098,81.406388,0,<=50K
-15.588457,-3.464102,17.320508,-2366265.459472,0,-5.196152,-91.798693,2366175.39283,74.478185,-1.732051,<=50K
-25.980762,173199.884604,122.975607,-1030739.971483,0,0,-190.525589,857346.097188,166.276878,1.732051,>50K
-3029.356862,-1.732051,64.08588,-233686.562906,1.732051,-3015.500456,-117.779455,233565.31935,-2909.845357,3012.036354,<=50K
-17.320508,1.732051,107.38715,-224714.539723,1.732051,-3.464102,-159.348674,224551.726947,142.028166,3.464102,>50K
-10.392305,1.732051,36.373067,-314114.342156,0,0,-62.353829,314045.060124,57.157677,1.732051,<=50K
-22.51666,0,105.655099,-129616.290134,0,-3.464102,-192.25764,129427.496596,174.937132,0,<=50K
-15.588457,-1.732051,38.105118,-76944.625075,-1.732051,0,-91.798693,76849.362281,79.674337,0,<=50K
-15.588457,0,38.105118,-704362.709609,0,-1.732051,-72.746134,704288.231424,58.889727,-1.732051,<=50K
-17.320508,1.732051,57.157677,-154310.138497,0,-1.732051,-138.564065,154171.574433,121.243557,0,>50K
-19.052559,-1.732051,57.157677,-242149.363152,-1.732051,-3.464102,-117.779455,242029.851646,102.190998,1.732051,<=50K
-12.124356,-1.732051,69.282032,-312181.373455,1.732051,-1.732051,-112.583302,312060.129898,100.458947,1.732051,<=50K
-19.052559,0,38.105118,-585862.721559,0,-5.196152,-100.458947,585763.994663,84.87049,0,<=50K
-6.928203,-1.732051,77.942286,-309229.958879,1.732051,-6.928203,-188.793538,309037.701239,178.401233,0,<=50K
-20.78461,13317.738659,74.478185,-678899.830687,0,1.732051,-138.564065,665446.992065,121.243557,0,>50K
-12.124356,-1.732051,71.014083,-291847.096974,-1.732051,-1.732051,-117.779455,291724.121366,107.38715,-1.732051,<=50K
-20.78461,1.732051,69.282032,-139447.410517,1.732051,0,-107.38715,139334.827215,91.798693,0,<=50K
-13.856406,0,43.30127,-314786.377869,0,-1.732051,-105.655099,314678.990719,93.530744,3.464102,<=50K
-5.196152,0,53.693575,-375664.499654,0,-1.732051,-93.530744,375570.96891,84.87049,0,<=50K
-15.588457,0,74.478185,-371666.92639,1.732051,-5.196152,-142.028166,371524.898224,128.17176,5.196152,>50K
-6.928203,5376.285707,74.478185,-669226.326927,1.732051,-3.464102,-133.367912,663721.86946,126.439709,5.196152,>50K
-20.78461,1.732051,81.406388,-121347.479578,0,-1.732051,-124.707658,121226.236022,109.119201,3.464102,>50K
-17.320508,0,46.765372,-461252.058259,-1.732051,-3.464102,-74.478185,461174.115972,60.621778,1.732051,<=50K
-15.588457,0,72.746134,-222615.294144,1.732051,-5.196152,-143.760217,222473.265978,128.17176,3.464102,<=50K
-13.856406,0,32.908965,-154317.0667,0,-1.732051,-169.740979,154145.59367,157.616623,3.464102,<=50K
-12.124356,0,74.478185,-184972.633944,0,-3.464102,-162.812776,184809.821168,152.420471,1.732051,>50K
-8.660254,-6.928203,69.282032,-290257.074332,-1.732051,-1.732051,-162.812776,290092.529506,150.68842,0,<=50K
